Date,Current Ratio,Quick Ratio,Current Assets,Long-term debt to equity ratio,Share Holder Equity,Debt to Equity Ratio,Percentage of net profit to sale,Percentage of operating profit to sale,Percentage of Gross profit to sale,ROA,ROE,EPS,P/E,P/S,Stock book value,Stock Price,ROI,MarketReturn,Company,RealReturn,Risk,RealReturnClass,RiskClass
2015-09-30,1.49,1.02,7579,7830.0,15413,0.508,0.0949,0.1123,0.3113,0.0619,0.1302,0.96,10.03,0.96,1.28,42.54,0.1023,1920.030029296875,ETN,0.31178870889300025,1.6632899125929113,,
2015-06-30,1.51,1.03,7644,7770.0,15803,0.4917,0.0998,0.1162,0.3133,0.0657,0.1375,1.14,9.62,0.92,1.25,41.54,0.1063,2063.110107421875,ETN,0.27525426875600023,1.896162791886112,,
2015-03-31,1.4,0.97,7940,7829.0,15264,0.5129,0.0817,0.0831,0.3097,0.0536,0.1124,0.99,11.72,1.17,1.6,54.16,0.0757,2067.889892578125,ETN,0.22557203158399997,0.637207449213624,,
2014-12-31,1.51,1.06,8100,8024.0,15839,0.5066,0.0795,0.08,0.3062,0.0519,0.1076,1.22,14.09,1.15,1.66,54.09,0.0716,2058.89990234375,ETN,0.2071149646399999,0.6200268811376921,,
2014-09-30,1.69,1.19,8431,8587.0,16645,0.5159,0.0751,0.0721,0.3035,0.0482,0.1,1.26,14.24,1.14,1.59,53.68,0.0632,1972.2900390625,ETN,0.2236739325199999,1.4523199831074884,,
2014-06-30,1.59,1.14,8838,8615.0,17042,0.5055,0.0714,0.0682,0.3013,0.0453,0.0953,0.36,14.04,1.05,1.42,49.69,0.0595,1960.22998046875,ETN,0.24956996664499997,1.5302723069223123,,
2014-03-31,1.81,1.28,8683,8991.0,17111,0.5255,0.0865,0.0986,0.303,0.0544,0.1173,0.92,17.94,1.28,1.68,60.09,0.0863,1872.3399658203125,ETN,0.2709170326160002,0.48590122453025414,,
2013-12-31,1.78,1.29,8731,8969.0,16863,0.5319,0.0844,0.0974,0.3029,0.0528,0.117,1.0,14.42,1.25,1.62,58.1,0.0857,1848.3599853515625,ETN,0.26506728101599997,0.4055038018728475,,
2013-09-30,1.73,1.26,8766,9029.0,16117,0.5602,0.0749,0.0924,0.2989,0.0442,0.1008,1.07,15.0,1.26,1.65,58.49,0.0776,1681.550048828125,ETN,0.2668150943359997,0.48418316093533637,,
2013-06-30,1.65,1.17,8229,9069.0,15431,0.5877,0.0727,0.0912,0.2975,0.0447,0.1033,1.04,15.65,1.12,1.55,52.58,0.0813,1606.280029296875,ETN,0.29585215152799993,1.083066633838073,,
2013-03-31,1.67,1.18,8196,9473.0,15210,0.6228,0.0727,0.0904,0.2962,0.0475,0.1102,0.79,15.1,1.07,1.53,49.97,0.0872,1569.18994140625,ETN,0.374348698208,3.09849963692107,,
2012-12-31,1.43,1.01,7900,9765.0,15178,0.6434,0.0746,0.0938,0.2981,0.0534,0.1238,0.41,13.62,0.98,1.44,46.18,0.1023,1426.18994140625,ETN,0.4572748153920001,2.7587738822406838,,
2012-09-30,1.67,1.19,6195,3690.0,8242,0.4477,0.0874,0.1048,0.3047,0.0765,0.177,1.02,11.56,0.85,1.26,40.57,0.1468,1440.6700439453125,ETN,0.5191458680640002,0.302709982216201,,
2012-06-30,1.66,1.2,6366,3678.0,7958,0.4622,0.0877,0.106,0.3026,0.0788,0.1823,1.12,8.52,0.75,1.44,35.11,0.1528,1362.1600341796875,ETN,0.5170263760960001,0.3800438571182716,,
2012-03-31,1.65,1.15,5882,3345.0,7954,0.4205,0.0848,0.1037,0.3007,0.0767,0.1751,0.91,7.0,0.61,1.24,29.18,0.1491,1408.469970703125,ETN,0.49899787041200017,0.504017195473858,,
2011-12-31,1.6,1.13,5826,3366.0,7492,0.4493,0.0841,0.1018,0.2983,0.0761,0.1728,1.06,9.05,0.77,1.54,36.39,0.1452,1257.5999755859375,ETN,0.4743428710640003,0.7543429812315695,,
2011-09-30,1.52,1.05,5733,3368.0,7746,0.4348,0.0809,0.0996,0.2979,0.0721,0.1628,1.07,8.01,0.68,1.41,31.55,0.1391,1131.4200439453125,ETN,0.44550486869600014,0.8161494961096276,,
2011-06-30,1.74,1.22,5917,3650.0,8187,0.4458,0.0774,0.0957,0.3,0.0672,0.1528,0.97,6.93,0.56,1.1,25.54,0.1302,1320.6400146484375,ETN,0.41225736842400007,0.8680053763274369,,
2011-03-31,1.71,1.19,5470,3354.0,7824,0.4287,0.0736,0.0907,0.2984,0.0628,0.1459,0.83,10.8,0.83,1.53,36.72,0.1228,1325.8299560546875,ETN,0.376020008944,1.0812492774564069,,
2010-12-31,1.7,1.22,5506,3382.0,7403,0.4568,0.0677,0.0854,0.2976,0.0563,0.1328,0.83,12.7,0.93,1.71,39.31,0.1129,1257.6400146484375,ETN,0.33361682733600007,1.2355700438798813,,
2010-09-30,1.62,1.15,5353,3406.0,7249,0.4699,0.0652,0.0784,0.2939,0.0529,0.1256,0.78,13.15,0.89,1.64,35.77,0.1012,1141.199951171875,ETN,0.2777748431920002,1.763812159311,,
2022-03-31,1.95,1.79,6249,6748.0,14511,0.465,0.1963,0.2002,0.2813,0.083,0.1583,2.38,23.37,4.59,3.59,234.59,0.1076,4530.41015625,APD,0.36368871657199997,0.17387735140993302,,
2021-12-31,2.47,2.28,6484,7178.0,14376,0.4993,0.199,0.2071,0.2893,0.0818,0.1581,2.52,24.72,4.85,3.79,248.24,0.1083,4766.18017578125,APD,0.36652050065300035,0.13114877048603993,,
2021-09-30,2.99,2.83,8376,7150.0,14088,0.5075,0.2033,0.2211,0.304,0.0797,0.1561,2.73,30.67,6.11,4.63,300.28,0.1109,4307.5400390625,APD,0.368369982518,0.0608276253029825,,
2021-06-30,3.11,2.94,8377,7166.0,13492,0.5311,0.2016,0.227,0.3119,0.0762,0.1516,2.4,26.64,5.42,4.1,251.52,0.1099,4297.5,APD,0.3784704720819998,0.5340724045795043,,
2021-03-31,2.91,2.76,8767,7116.0,13135,0.5418,0.204,0.2361,0.3211,0.0739,0.1491,2.13,31.59,6.38,4.61,280.88,0.1098,3972.889892578125,APD,0.4020680385019999,0.9551090688153544,,
2020-12-31,2.95,2.81,8810,7092.0,13072,0.5425,0.211,0.2468,0.3312,0.0793,0.1538,2.17,32.15,6.56,4.6,273.26,0.1191,3756.070068359375,APD,0.4428743077790003,1.1541808061709111,,
2020-09-30,3.59,3.43,8685,7430.0,12443,0.5971,0.2132,0.2526,0.3385,0.0848,0.1569,2.19,30.98,6.54,4.47,263.97,0.1289,3363.0,APD,0.4886450502740003,1.285158874744027,,
2020-06-30,3.48,3.32,9007,7359.0,12023,0.6121,0.2159,0.2585,0.3443,0.0919,0.1618,2.01,33.73,7.19,5.09,286.37,0.1421,3100.2900390625,APD,0.5177876276600002,0.6434542200757815,,
2020-03-31,2.6,2.37,4689,3245.0,11724,0.2768,0.2166,0.2574,0.3424,0.1002,0.1663,2.15,26.97,5.82,4.25,231.1,0.1546,2584.590087890625,APD,0.52243893376,0.45299006611624426,,
2019-12-31,2.6,2.37,4720,3266.0,11930,0.2738,0.2109,0.2515,0.3387,0.0976,0.1622,2.14,21.69,4.7,3.58,190.0,0.151,3230.780029296875,APD,0.50463802816,0.49568134925574925,,
2019-09-30,2.54,2.32,4618,3227.0,11388,0.2834,0.1973,0.2405,0.33,0.0916,0.1536,2.27,26.11,5.51,4.11,222.18,0.1456,2976.739990234375,APD,0.48816675174400004,0.3637306695894646,,
2019-06-30,2.28,2.09,4915,3273.0,11727,0.2791,0.1914,0.2323,0.3228,0.0887,0.15,2.2,26.29,5.18,4.04,208.73,0.1411,2941.760009765625,APD,0.4753063721680002,0.27000000000000046,,
2019-03-31,2.36,2.16,4895,3302.0,11503,0.2871,0.1891,0.2254,0.3166,0.0884,0.1518,1.9,27.44,5.25,3.98,211.87,0.1384,2834.39990234375,APD,0.4712984414399999,0.14571661996263024,,
2018-12-31,2.21,2.04,5090,3315.0,11203,0.2959,0.1892,0.2193,0.3106,0.089,0.1541,1.57,23.18,4.38,3.4,177.82,0.1357,2506.85009765625,APD,0.46664570567999974,0.1650252505931546,,
2018-09-30,2.17,2.0,5082,3352.0,11176,0.2999,0.1677,0.2201,0.3069,0.0798,0.1393,2.04,19.34,3.66,2.9,148.13,0.138,2913.97998046875,APD,0.4464998282400001,0.9545854248485749,,
2018-06-30,2.4,2.24,5056,3776.0,10810,0.3493,0.1714,0.2138,0.3018,0.0814,0.1442,2.15,22.77,3.82,3.04,154.61,0.1348,2718.3701171875,APD,0.4222220191720001,0.8853812738024225,,
2018-03-31,3.08,2.89,5396,3442.0,10693,0.3219,0.1313,0.1876,0.2975,0.0625,0.1122,1.89,20.84,3.57,2.9,143.19,0.1201,2640.8701171875,APD,0.39840970126200004,0.22188585654190154,,
2017-12-31,2.92,2.73,5356,3415.0,10321,0.3309,0.3351,0.1846,0.2951,0.1578,0.2897,0.7,28.03,3.68,2.98,145.2,0.1189,2673.610107421875,APD,0.39416490795399994,0.15947831618540945,,
2017-09-30,2.36,2.23,5877,3402.0,10186,0.334,0.3665,0.1759,0.2975,0.1711,0.33,2.12,11.45,3.84,3.16,148.78,0.1158,2519.360107421875,APD,0.41198290615199995,0.9796427920420802,,
2017-06-30,2.2,2.08,5347,3367.0,9510,0.354,0.3689,0.1739,0.2995,0.1679,0.3504,0.46,9.92,3.64,2.9,135.49,0.1167,2423.409912109375,APD,0.43931650605600003,1.094212045263623,,
2017-03-31,2.03,1.91,5294,3300.0,9420,0.3503,0.4105,0.1961,0.302,0.184,0.4082,9.7,9.62,3.55,2.94,128.18,0.1332,2362.719970703125,APD,0.4679301233519999,0.29546573405388155,,
2016-12-31,1.21,1.1,3549,3289.0,7261,0.453,0.0755,0.1982,0.3086,0.0335,0.0791,1.37,8.33,3.42,2.78,120.41,0.1374,2238.830078125,APD,0.42842088512199994,2.0480804020675882,,
2016-09-30,1.32,1.24,4317,3910.0,7213,0.5421,0.0842,0.2047,0.3098,0.0365,0.0873,1.8,49.08,3.7,3.81,127.12,0.1389,2168.27001953125,APD,0.384465609072,2.0987218332435886,,
2016-06-30,0.92,0.76,3379,3926.0,7180,0.5468,0.0982,0.1922,0.2953,0.034,0.0801,1.59,42.05,3.53,3.66,121.51,0.1027,2098.860107421875,APD,0.3370565663520002,0.1537313674346692,,
2016-03-31,0.79,0.62,3031,3573.0,7053,0.5066,0.0855,0.1804,0.2948,0.0321,0.0748,-2.17,43.0,4.21,3.46,114.8,0.1024,2059.739990234375,APD,0.3371778193280002,0.15716233645501743,,
2015-12-31,0.78,0.59,2779,3871.0,7499,0.5162,0.1849,0.1649,0.2898,0.0756,0.1752,1.67,45.38,3.88,3.55,115.71,0.0999,2043.93994140625,APD,0.35027789230399997,0.6993568473962344,,
2015-09-30,0.77,0.59,2794,3949.0,7381,0.535,0.1635,0.1576,0.2845,0.0729,0.17,1.58,17.17,3.17,2.99,103.9,0.1028,1920.030029296875,APD,0.3643957173439998,0.5558177159225252,,
2015-06-30,1.06,0.83,3102,4691.0,7731,0.6068,0.1025,0.137,0.2914,0.0588,0.1373,1.47,17.22,2.81,2.95,101.26,0.1132,2063.110107421875,APD,0.37441712223199985,0.12096831541082714,,
2015-03-31,1.01,0.79,3115,4512.0,7476,0.6035,0.1004,0.1337,0.283,0.058,0.1361,1.33,22.57,2.31,3.0,107.91,0.1114,2067.889892578125,APD,0.36663880039399976,0.24664414311581281,,
2014-12-31,1.05,0.81,3137,4751.0,7503,0.6332,0.0982,0.1324,0.2735,0.0573,0.1351,1.5,24.86,2.49,3.41,118.6,0.1109,2058.89990234375,APD,0.36381059341099986,0.20033305601755644,,
2014-09-30,1.11,0.87,3295,4825.0,7521,0.6415,0.095,0.1284,0.2691,0.0551,0.1308,0.48,23.63,2.32,3.21,112.48,0.1069,1972.2900390625,APD,0.3624601643419998,0.15132745950421533,,
2014-06-30,1.06,0.84,3340,4951.0,7856,0.6302,0.099,0.1318,0.2671,0.0569,0.1366,1.46,21.91,2.08,2.87,101.0,0.1091,1960.22998046875,APD,0.37046087901199987,0.2307234997422963,,
2014-03-31,1.06,0.85,3300,4993.0,7528,0.6633,0.0973,0.1299,0.2651,0.0561,0.1386,1.32,20.8,2.05,2.69,99.21,0.1098,1872.3399658203125,APD,0.37688626587599994,0.23811761799581377,,
2013-12-31,1.06,0.84,3330,5021.0,7423,0.6764,0.0989,0.1316,0.2683,0.057,0.1444,1.35,19.54,1.9,2.57,91.28,0.1134,1848.3599853515625,APD,0.383461772462,0.08504900548115378,,
2013-09-30,1.07,0.85,3439,5056.0,7199,0.7023,0.0975,0.1301,0.2661,0.0568,0.1479,0.63,18.0,1.78,2.43,85.15,0.1143,1681.550048828125,APD,0.3997392551450001,0.6824465791058915,,
2013-06-30,1.04,0.83,3481,4648.0,6691,0.6947,0.0976,0.1278,0.2636,0.0576,0.1514,1.36,17.2,1.68,2.37,80.67,0.1151,1606.280029296875,APD,0.40639690394000016,0.574195088798224,,
2013-03-31,1.05,0.82,3379,4645.0,6517,0.7128,0.1193,0.1404,0.2667,0.0718,0.1817,1.38,14.65,1.44,2.16,68.86,0.1265,1569.18994140625,APD,0.41573000150000006,0.34645827069552515,,
2012-12-31,1.2,0.95,3563,5107.0,6451,0.7917,0.1216,0.1321,0.2662,0.0747,0.1834,1.31,11.61,1.39,2.08,65.02,0.1196,1426.18994140625,APD,0.44161907209999995,1.5109709902355293,,
2012-09-30,1.27,0.98,3416,4584.0,6623,0.6921,0.1215,0.1335,0.2663,0.0764,0.1815,0.64,11.11,1.35,2.0,62.19,0.1225,1440.6700439453125,APD,0.46492498957500006,1.2413433583555091,,
2012-06-30,1.42,1.09,3033,3796.0,6647,0.5711,0.1438,0.1584,0.2635,0.0926,0.2162,2.26,11.15,1.36,1.95,60.75,0.1471,1362.1600341796875,APD,0.501205537201,0.6549300217071542,,
2012-03-31,1.32,1.04,3343,3880.0,6407,0.6056,0.1253,0.1463,0.2595,0.0824,0.1929,1.38,9.33,1.35,1.87,58.84,0.1377,1408.469970703125,APD,0.5080107580129998,0.7915385861304127,,
2011-12-31,1.36,1.06,3176,3884.0,6057,0.6412,0.1254,0.1564,0.2606,0.0846,0.1974,1.16,11.96,1.5,2.19,66.37,0.1503,1257.5999755859375,APD,0.5137103679799999,0.5461684721768547,,
2011-09-30,1.36,1.08,3190,3928.0,5939,0.6614,0.1266,0.156,0.2662,0.0875,0.2015,1.51,11.0,1.38,2.13,61.16,0.1523,1131.4200439453125,APD,0.5041041037999998,0.5680082159030211,,
2011-06-30,1.56,1.25,3277,4054.0,6397,0.6337,0.1273,0.1508,0.2642,0.0849,0.1948,1.5,9.67,1.23,1.93,54.46,0.142,1320.6400146484375,APD,0.48857096239999986,0.13114877048603993,,
2011-03-31,1.35,1.08,2977,3712.0,5999,0.6188,0.1222,0.1488,0.2701,0.0817,0.1906,1.39,12.6,1.6,2.25,67.66,0.143,1325.8299560546875,APD,0.48778887608,0.1311487704860398,,
2010-12-31,1.48,1.18,2870,3617.0,5977,0.6052,0.1184,0.1453,0.2709,0.0788,0.1862,1.23,12.59,1.54,2.24,63.45,0.1404,1257.6400146484375,APD,0.5015863932159998,0.734937639077856,,
2010-09-30,1.35,1.1,3034,3660.0,5698,0.6423,0.1194,0.1472,0.2701,0.0783,0.1899,1.25,13.22,1.57,2.29,63.58,0.1414,1141.199951171875,APD,0.49039428137599983,1.0877959367454908,,
2022-03-31,0.61,0.54,8268,30856.0,24038,1.2836,0.1536,0.2098,0.6839,0.0302,0.1157,1.41,17.74,2.73,1.98,92.79,0.0665,4530.41015625,AEP,0.20703976523,0.15947831618540945,,
2021-12-31,0.63,0.55,7809,31301.0,22680,1.3801,0.1482,0.2031,0.6745,0.0292,0.113,1.08,18.93,2.91,2.11,99.0,0.0643,4766.18017578125,AEP,0.20194677043999998,0.1159022576714245,,
2021-09-30,0.58,0.48,5785,32057.0,22527,1.423,0.1459,0.2018,0.683,0.0285,0.1107,1.58,17.57,2.61,1.95,87.52,0.0634,4307.5400390625,AEP,0.19923637652000004,0.08386497083606086,,
2021-06-30,0.44,0.33,4606,30659.0,21630,1.4174,0.1481,0.1985,0.6871,0.0286,0.111,1.15,16.52,2.42,1.77,79.11,0.062,4297.5,AEP,0.19822141250000014,0.032145502536643326,,
2021-03-31,0.42,0.29,4258,30215.0,21220,1.4239,0.1476,0.1971,0.6907,0.0285,0.11,1.15,17.36,2.58,1.89,81.75,0.0619,3972.889892578125,AEP,0.19393399125000021,0.23288051299611395,,
2020-12-31,0.44,0.31,4352,28986.0,20775,1.3952,0.1475,0.2003,0.7071,0.028,0.1078,0.87,17.65,2.61,1.91,81.17,0.0625,3756.070068359375,AEP,0.19168531625000007,0.216564078277077,,
2020-09-30,0.48,0.34,4338,28156.0,20635,1.3645,0.1286,0.1818,0.7016,0.0248,0.095,1.5,17.81,2.63,1.89,79.07,0.0582,3363.0,AEP,0.18562875087800013,0.14106735979665896,,
2020-06-30,0.42,0.3,4273,26638.0,20278,1.3136,0.1255,0.1798,0.6923,0.0249,0.095,1.05,19.89,2.56,1.85,76.97,0.0599,3100.2900390625,AEP,0.18663712913899988,0.1442220510185597,,
2020-03-31,0.45,0.35,5292,25783.0,20008,1.2886,0.1209,0.1676,0.6824,0.0246,0.093,1.0,19.33,2.43,1.82,74.4,0.0571,2584.590087890625,AEP,0.194138279026,0.5008326400438912,,
2019-12-31,0.4,0.28,4078,25127.0,19913,1.2618,0.1235,0.1666,0.6719,0.0262,0.0979,0.31,19.86,2.41,1.83,74.06,0.0591,3230.780029296875,AEP,0.19910867768999996,0.3830143600441116,,
2019-09-30,0.48,0.36,4166,24554.0,19998,1.2278,0.1353,0.1809,0.6637,0.0298,0.1097,1.48,22.34,2.77,2.16,86.91,0.0666,2976.739990234375,AEP,0.20986453874000022,0.36610563138708085,,
2019-06-30,0.49,0.36,4061,24174.0,19423,1.2446,0.1253,0.1623,0.6508,0.0282,0.1029,0.93,19.79,2.69,2.11,85.49,0.0615,2941.760009765625,AEP,0.21213317654000008,0.40991869112463375,,
2019-03-31,0.49,0.37,3915,22898.0,19229,1.1908,0.126,0.1706,0.6479,0.0298,0.1074,1.16,19.93,2.5,2.03,79.71,0.0686,2834.39990234375,AEP,0.2270921446159999,0.3464101615137758,,
2018-12-31,0.48,0.37,4114,21648.0,19059,1.1358,0.1187,0.1657,0.6427,0.0286,0.1021,0.74,18.18,2.29,1.93,75.24,0.0686,2506.85009765625,AEP,0.2453503938199999,0.8029321266458339,,
2018-09-30,0.56,0.46,4692,20870.0,19047,1.0957,0.121,0.1767,0.6452,0.0296,0.1051,1.17,17.07,2.03,1.72,66.59,0.0746,2913.97998046875,AEP,0.26562841819999994,0.6194352266379433,,
2018-06-30,0.51,0.4,4570,19751.0,18751,1.0533,0.1207,0.1984,0.6526,0.0295,0.1047,1.07,15.76,1.91,1.62,62.58,0.0845,2718.3701171875,AEP,0.29365927280000004,0.7629110913686684,,
2018-03-31,0.44,0.34,4135,18845.0,18512,1.018,0.1142,0.2024,0.6526,0.0276,0.0976,0.92,15.54,1.87,1.59,60.62,0.086,2640.8701171875,AEP,0.30594575552000003,0.6379132647416368,,
2017-12-31,0.51,0.4,4253,19420.0,18314,1.0604,0.124,0.2285,0.6556,0.0302,0.1063,0.82,16.57,1.89,1.58,59.48,0.0984,2673.610107421875,AEP,0.24497756969599993,3.5437315549196633,,
2017-09-30,0.56,0.43,4068,18362.0,18106,1.0141,0.1224,0.216,0.6506,0.0299,0.1061,1.1,16.33,2.02,1.7,63.18,0.0948,2519.360107421875,AEP,0.17742416187199983,3.3387872049593104,,
2017-06-30,0.45,0.34,3809,16797.0,17850,0.941,0.036,0.0767,0.6483,0.0092,0.0326,0.76,15.66,1.91,1.63,59.83,0.0353,2423.409912109375,AEP,0.11096013811999983,0.2920616373302045,,
2017-03-31,0.46,0.34,3616,16722.0,17712,0.9441,0.0431,0.0834,0.6479,0.0112,0.0396,1.2,50.59,1.81,1.62,58.69,0.0388,2362.719970703125,AEP,0.10623858435999978,0.4091861841916627,,
2016-12-31,0.64,0.53,6034,17378.0,17420,0.9976,0.0372,0.0711,0.6502,0.0097,0.0342,0.76,39.59,1.7,1.56,56.22,0.033,2238.830078125,AEP,0.15991053723999982,3.30699763128632,,
2016-09-30,0.77,0.63,5949,17320.0,17343,0.9987,0.0436,0.0677,0.6923,0.0114,0.0394,-1.56,42.13,1.57,1.47,52.25,0.0309,2168.27001953125,AEP,0.22155534701199997,3.3290589260830656,,
2016-06-30,0.56,0.39,4439,17537.0,18405,0.9528,0.1246,0.1993,0.6861,0.032,0.1104,1.02,36.66,1.6,1.5,52.79,0.0892,2098.860107421875,AEP,0.297628538668,0.3837099599089565,,
2016-03-31,0.57,0.39,4146,17749.0,18142,0.9783,0.1206,0.1962,0.6819,0.0312,0.1078,1.02,14.08,1.76,1.53,57.15,0.0879,2059.739990234375,AEP,0.30513410219500003,0.42770706486254473,,
2015-12-31,0.57,0.38,4072,17741.0,17905,0.9908,0.1244,0.2026,0.6288,0.0336,0.1165,0.94,13.69,1.66,1.45,53.68,0.0951,2043.93994140625,AEP,0.3147315585949999,0.040000000000000036,,
2015-09-30,0.64,0.49,4548,17600.0,17709,0.9938,0.108,0.2005,0.5723,0.0293,0.1022,1.06,11.14,1.39,1.28,46.68,0.0955,1920.030029296875,AEP,0.31689256380499997,0.07211102550927924,,
2015-06-30,0.64,0.46,4225,17761.0,17442,1.0183,0.1083,0.2004,0.5749,0.0292,0.1019,0.88,12.46,1.35,1.25,45.09,0.0959,2063.110107421875,AEP,0.3173734008890001,0.05773502691896237,,
2015-03-31,0.58,0.41,4116,16778.0,17248,0.9728,0.1044,0.1955,0.5707,0.029,0.1009,1.29,11.66,1.27,1.17,41.61,0.0969,2067.889892578125,AEP,0.325788049859,0.37859388972001895,,
2014-12-31,0.56,0.4,4478,16012.0,16825,0.9517,0.0998,0.1909,0.6118,0.0282,0.098,0.38,12.54,1.31,1.24,43.77,0.0959,2058.89990234375,AEP,0.33243572446400016,0.39051248379533315,,
2014-09-30,0.55,0.39,4111,15677.0,16872,0.9292,0.1113,0.2088,0.6144,0.0313,0.1085,1.01,13.98,1.4,1.36,46.82,0.1029,1972.2900390625,AEP,0.3329220592480002,0.36746881953892907,,
2014-06-30,0.57,0.41,4323,15601.0,16585,0.9407,0.1075,0.2067,0.6141,0.0306,0.1067,0.8,10.87,1.21,1.16,39.9,0.1024,1960.22998046875,AEP,0.31551877912000026,0.6967304595992152,,
2014-03-31,0.67,0.48,4335,16475.0,16419,1.0034,0.1073,0.1988,0.6186,0.03,0.1052,1.15,11.88,1.28,1.24,42.19,0.0963,1872.3399658203125,AEP,0.28568571536999987,0.949789450352024,,
2013-12-31,0.71,0.47,4310,16828.0,16086,1.0461,0.1,0.1905,0.6247,0.0268,0.0943,0.71,11.04,1.18,1.13,37.97,0.0885,1848.3599853515625,AEP,0.26610079204000003,0.5877357682950164,,
2013-09-30,0.76,0.51,4317,16202.0,15763,1.0279,0.076,0.1596,0.6382,0.0211,0.0746,0.89,11.4,1.14,1.05,34.67,0.0774,1681.550048828125,AEP,0.26389078606400007,0.4804164859785728,,
2013-06-30,0.71,0.47,4622,15799.0,15537,1.0169,0.0797,0.1623,0.64,0.0222,0.0786,0.69,13.37,1.02,0.98,31.81,0.0796,1606.280029296875,AEP,0.27562171966400006,0.4291076011134422,,
2013-03-31,0.71,0.47,4397,15899.0,15421,1.031,0.0814,0.1754,0.6455,0.0228,0.0809,0.75,13.06,1.04,1.02,32.51,0.0866,1569.18994140625,AEP,0.2894460750919998,0.2514623895005643,,
2012-12-31,0.67,0.45,4589,15586.0,15237,1.0229,0.0842,0.1777,0.6467,0.0235,0.0834,0.05,13.71,1.12,1.1,34.96,0.0874,1426.18994140625,AEP,0.2945487974579999,0.21455380055672138,,
2012-09-30,0.68,0.47,4648,14955.0,15306,0.9771,0.1046,0.1861,0.6385,0.0291,0.1033,1.0,11.68,0.99,0.97,30.37,0.0913,1440.6700439453125,AEP,0.29847744471899973,0.030550504633039252,,
2012-06-30,0.7,0.47,4483,15319.0,15008,1.0207,0.1329,0.1824,0.6322,0.0379,0.1343,0.75,9.69,1.01,0.98,30.92,0.0909,1362.1600341796875,AEP,0.30157104075700025,0.1792577287966503,,
2012-03-31,0.66,0.44,4214,15340.0,14857,1.0325,0.1317,0.1801,0.6273,0.0382,0.1361,0.8,6.74,0.9,0.9,27.77,0.0907,1408.469970703125,AEP,0.311593221289,0.4346646216720807,,
2011-12-31,0.63,0.44,4182,15083.0,14665,1.0285,0.1284,0.184,0.6287,0.0379,0.1361,0.64,6.47,0.85,0.86,26.52,0.0939,1257.5999755859375,AEP,0.32758679408000013,0.5054041287260456,,
2011-09-30,0.77,0.56,4374,15183.0,14653,1.0362,0.1198,0.1936,0.6371,0.0357,0.1292,1.92,6.96,0.9,0.93,28.06,0.0993,1131.4200439453125,AEP,0.32649452960000014,0.5519359866264684,,
2011-06-30,0.81,0.59,4754,15564.0,13939,1.1166,0.0968,0.2062,0.646,0.0285,0.1044,0.73,6.79,0.81,0.84,25.52,0.104,1320.6400146484375,AEP,0.31563448160000007,0.7256950691119052,,
2011-03-31,0.8,0.58,4789,15631.0,13779,1.1344,0.0836,0.1876,0.6498,0.0243,0.0898,0.73,8.35,0.81,0.86,24.95,0.093,1325.8299560546875,AEP,0.29930822037000016,0.1558845726811987,,
2010-12-31,0.77,0.55,5016,15502.0,13622,1.138,0.0839,0.1846,0.6514,0.0242,0.0899,0.37,9.05,0.76,0.8,22.98,0.0903,1257.6400146484375,AEP,0.29015481387700004,0.2886751345948139,,
2010-09-30,0.88,0.65,5421,15995.0,13656,1.1713,0.0892,0.1862,0.6556,0.0257,0.0954,1.16,9.18,0.77,0.82,23.23,0.0903,1141.199951171875,AEP,0.2972546294170002,0.5507570547286099,,
2022-03-31,1.48,1.09,20794,10491.0,18014,0.5824,0.0852,0.1074,0.1675,0.0645,0.1967,2.61,18.57,1.59,3.34,216.89,0.1494,4530.41015625,GD,0.5434168831620001,0.6683063169934369,,
2021-12-31,1.43,1.05,19987,10490.0,17641,0.5946,0.0847,0.1082,0.1666,0.0643,0.2035,3.39,20.43,1.74,3.68,238.58,0.1549,4766.18017578125,GD,0.5661102408490004,0.582752091373338,,
2021-09-30,1.49,1.1,21686,11485.0,15721,0.7306,0.0855,0.1105,0.1686,0.0649,0.2132,3.07,17.75,1.51,3.23,205.07,0.1627,4307.5400390625,GD,0.5803488394540002,0.18734993995195165,,
2021-06-30,1.44,1.05,21580,11485.0,15321,0.7496,0.0852,0.1106,0.168,0.0647,0.215,2.61,16.45,1.41,3.4,191.7,0.1663,4297.5,GD,0.5819798866779999,0.12124355652982059,,
2021-03-31,1.35,0.97,20408,9995.0,15340,0.6516,0.0822,0.1073,0.165,0.0628,0.2127,2.48,15.94,1.36,3.34,182.94,0.1654,3972.889892578125,GD,0.5823868093959998,0.13527749258468658,,
2020-12-31,1.35,0.99,21543,9995.0,15661,0.6382,0.0835,0.109,0.1668,0.0616,0.2204,3.49,15.86,1.3,3.23,175.3,0.1639,3756.070068359375,GD,0.5973226725360004,0.6577486855428397,,
2020-09-30,1.29,0.9,20865,9978.0,14716,0.678,0.0833,0.107,0.1658,0.0626,0.2284,2.9,12.97,1.08,2.61,142.67,0.1666,3363.0,GD,0.6360240209040002,1.2863255160857745,,
2020-06-30,1.27,0.87,21135,10470.0,13890,0.7538,0.0847,0.1098,0.1697,0.0646,0.2392,2.18,11.95,1.0,2.57,131.71,0.1764,3100.2900390625,GD,0.6839856371520003,1.2366217422208519,,
